tableId,bookId,title,pdfPage,printedPage,dice,entryCount,referenceId,canonicalIds,aliasToGroupedReference,referenceAvailable,roll,reroll,rollScope,view,sourceDisclosure,manualReadingChoice,selectRowToResult,manualDieInput,tableTitleSearchRank,tableTitleSearchTop,tableViewCopies,sourceStatus,nonRollableReason,hiddenPlayableRowCount,hiddenPlayableKeys,selectorOmissionCount,selectorKeys,inlineFollowupRows,topLevelDescriptionNotInsideTable,relatedNeedIds,assessment
mythic2.meaning.cryptic-message,mythic2,Cryptic Message,95,94,d100,100,oracle:mythic2.meaning.cryptic-message,"[""mythic2.meaning.cryptic-message""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.cryptic-message,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-cryptic-message""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.curses,mythic2,Curses,95,94,d100,100,oracle:mythic2.meaning.curses,"[""mythic2.meaning.curses""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.curses,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-curses""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.domicile-descriptors,mythic2,Domicile Descriptors,95,94,d100,100,oracle:mythic2.meaning.domicile-descriptors,"[""mythic2.meaning.domicile-descriptors""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.domicile-descriptors,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-domicile-descriptors""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.dungeon-descriptors,mythic2,Dungeon Descriptors,96,95,d100,100,oracle:mythic2.meaning.dungeon-descriptors,"[""mythic2.meaning.dungeon-descriptors""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.dungeon-descriptors,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-dungeon-descriptors""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.dungeon-traps,mythic2,Dungeon Traps,96,95,d100,100,oracle:mythic2.meaning.dungeon-traps,"[""mythic2.meaning.dungeon-traps""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.dungeon-traps,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-dungeon-traps""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.forest-descriptors,mythic2,Forest Descriptors,96,95,d100,100,oracle:mythic2.meaning.forest-descriptors,"[""mythic2.meaning.forest-descriptors""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.forest-descriptors,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-forest-descriptors""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.gods,mythic2,Gods,97,96,d100,100,oracle:mythic2.meaning.gods,"[""mythic2.meaning.gods""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.gods,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-gods""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.legends,mythic2,Legends,97,96,d100,100,oracle:mythic2.meaning.legends,"[""mythic2.meaning.legends""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.legends,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-legends""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.locations,mythic2,Locations,50,49,d100,100,oracle:mythic2.meaning.locations,"[""mythic2.meaning.locations""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.locations,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-first-scene"", ""mythic-meaning-locations""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.magic-item-descriptors,mythic2,Magic Item Descriptors,98,97,d100,100,oracle:mythic2.meaning.magic-item-descriptors,"[""mythic2.meaning.magic-item-descriptors""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.magic-item-descriptors,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-magic-item-descriptors""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.mutation-descriptors,mythic2,Mutation Descriptors,98,97,d100,100,oracle:mythic2.meaning.mutation-descriptors,"[""mythic2.meaning.mutation-descriptors""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.mutation-descriptors,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-mutation-descriptors""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.names,mythic2,Names,98,97,d100,100,oracle:mythic2.meaning.names,"[""mythic2.meaning.names""]",False,True,True,True,single table,True,True,True,False,False,2,oracle:core.names,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-names""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.noble-house,mythic2,Noble House,99,98,d100,100,oracle:mythic2.meaning.noble-house,"[""mythic2.meaning.noble-house""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.noble-house,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-noble-house""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.objects,mythic2,Objects,50,49,d100,100,oracle:mythic2.meaning.objects,"[""mythic2.meaning.objects""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.objects,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-objects""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.plot-twists,mythic2,Plot Twists,99,98,d100,100,oracle:mythic2.meaning.plot-twists,"[""mythic2.meaning.plot-twists""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.plot-twists,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-plot-twists""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.powers,mythic2,Powers,100,99,d100,100,oracle:mythic2.meaning.powers,"[""mythic2.meaning.powers""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.powers,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-powers""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.scavenging-results,mythic2,Scavenging Results,100,99,d100,100,oracle:mythic2.meaning.scavenging-results,"[""mythic2.meaning.scavenging-results""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.scavenging-results,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-scavenging-results""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.smells,mythic2,Smells,100,99,d100,100,oracle:mythic2.meaning.smells,"[""mythic2.meaning.smells""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.smells,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-smells""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.sounds,mythic2,Sounds,101,100,d100,100,oracle:mythic2.meaning.sounds,"[""mythic2.meaning.sounds""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.sounds,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-sounds""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.spell-effects,mythic2,Spell Effects,101,100,d100,100,oracle:mythic2.meaning.spell-effects,"[""mythic2.meaning.spell-effects""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.spell-effects,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-spell-effects""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.starship-descriptors,mythic2,Starship Descriptors,101,100,d100,100,oracle:mythic2.meaning.starship-descriptors,"[""mythic2.meaning.starship-descriptors""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.starship-descriptors,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-starship-descriptors""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.terrain-descriptors,mythic2,Terrain Descriptors,102,101,d100,100,oracle:mythic2.meaning.terrain-descriptors,"[""mythic2.meaning.terrain-descriptors""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.terrain-descriptors,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-terrain-descriptors""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.undead-descriptors,mythic2,Undead Descriptors,102,101,d100,100,oracle:mythic2.meaning.undead-descriptors,"[""mythic2.meaning.undead-descriptors""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.undead-descriptors,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-undead-descriptors""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.meaning.visions-dreams,mythic2,Visions & Dreams,102,101,d100,100,oracle:mythic2.meaning.visions-dreams,"[""mythic2.meaning.visions-dreams""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.meaning.visions-dreams,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-meaning-visions-dreams""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.random-event-focus-table,mythic2,Random Event Focus Table,38,37,d100,12,oracle:mythic2.random-event-focus-table,"[""mythic2.random-event-focus-table""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.random-event-focus-table,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-event-focus""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
mythic2.scene-adjustment-table,mythic2,Scene Adjustment Table,71,70,d10,7,oracle:mythic2.scene-adjustment-table,"[""mythic2.scene-adjustment-table""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.scene-adjustment-table,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-altered-followthrough""]",Make 2 Adjustments text is visible; metadata does not make the generic roller execute the second-stage restricted source rule.
mythic2.prepared-adventure-event-focus-table,mythic2,Prepared Adventure Event Focus Table,165,164,d100,7,oracle:mythic2.prepared-adventure-event-focus-table,"[""mythic2.prepared-adventure-event-focus-table""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:mythic2.prepared-adventure-event-focus-table,1,VERIFIED,,0,[],0,[],0,False,"[""mythic-prepared-event-focus""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
sd.crowdSizes,sd,Crowd Sizes,11,9,d4,4,oracle:sd.crowdSizes,"[""sd.crowdSizes""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:sd.crowdSizes,1,VERIFIED,,0,[],0,[],0,False,"[""sd-sd-crowdsizes""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
sd.religion.order,sd,Religious Denominations — Order,12,10,d12,12,oracle:sd.religion.order,"[""sd.religion.order"", ""sd.religion.adjective"", ""sd.religion.domain""]",False,True,True,True,all group steps,True,True,True,False,False,1,oracle:sd.religion.order,1,VERIFIED,,0,[],0,[],0,False,"[""sd-sd-religion-order""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
